Season,Episode,Episode Title,Line,Character,Lines
1,11,Tom's Rhinoplasty,5057,Cartman,"Oh, weak, dude! "
1,11,Tom's Rhinoplasty,5121,Cartman,Did you make love? 
1,11,Tom's Rhinoplasty,5123,Cartman,No way! 
1,11,Tom's Rhinoplasty,5144,Cartman,That's not what we just heard! 
1,11,Tom's Rhinoplasty,5157,Cartman,What the hell...? 
1,11,Tom's Rhinoplasty,5198,Cartman,"Yeah, dude! My mom says all I have to do is chow on this box. "
1,12,Mecha-Streisand,5238,Cartman,Boooriing. 
1,12,Mecha-Streisand,5248,Cartman," Day is never finished, Massa got me working Someday Massa set me free...   "
1,12,Mecha-Streisand,5253,Cartman,"No, I found it. "
1,12,Mecha-Streisand,5255,Cartman,"No, I did, Pip. "
1,12,Mecha-Streisand,5257,Cartman,"Well, I guess we'll have to ro-sham-bo for it. "
1,12,Mecha-Streisand,5259,Cartman,"Well. First I kick you in the nuts as hard as I can, then you kick me in the nuts as hard as you can, and we keep going back and forth until somebody falls. The last one standing gets the arrowhead. "
1,12,Mecha-Streisand,5261,Cartman,"Okay, ready? I'll go first. "
1,12,Mecha-Streisand,5264,Cartman,"Huh I don't care. You can have this stupid arrowhead, I don't want it. "
1,12,Mecha-Streisand,5266,Cartman," Day is never finished, Massa got me working...   Oh, look, I found another one.  "
1,12,Mecha-Streisand,5268,Cartman,"Ooh, this is just a stupid triangle! "
1,12,Mecha-Streisand,5280,Cartman,Eeyy! Give me that back! 
1,12,Mecha-Streisand,5282,Cartman,We'll ro-sham-bo for it! 
1,12,Mecha-Streisand,5284,Cartman,ANTHROPOLOGIST! 
1,12,Mecha-Streisand,5286,Cartman,"I found a magic triangle, and this greedy son of a bitch took it from me! "
1,12,Mecha-Streisand,5289,Cartman,"[To Kyle.] Come on, let me kick you in the nuts for it! "
1,12,Mecha-Streisand,5295,Cartman,"...and I told him. I said, 'Kyle, I will kick you in the nuts.' But he didn't give it back to me. So I kicked him square - in the nuts, and he cried - like Nancy Kerrigan! "
1,12,Mecha-Streisand,5297,Cartman,"Screw you, triangle thief! "
1,12,Mecha-Streisand,5301,Cartman,Eeyy! 
1,12,Mecha-Streisand,5305,Cartman,"Oh I'll find it, don't worry! "
1,12,Mecha-Streisand,5307,Cartman,"God - dammit, give me my triangle, Kyle, seriously. "
1,12,Mecha-Streisand,5309,Cartman,I was just setting it aside. 
1,12,Mecha-Streisand,5311,Cartman,Never! I'll get that triangle if it's the last thing I do! 
1,12,Mecha-Streisand,5330,Cartman,Be careful where you put that carrot. Kyle might steal it. 
1,12,Mecha-Streisand,5333,Cartman,"Stan, would you tell Kyle that I'm not speaking with him? "
1,12,Mecha-Streisand,5336,Cartman,What's that noise? 
1,12,Mecha-Streisand,5339,Cartman,Aaah! Aliens! 
1,12,Mecha-Streisand,5359,Cartman,"No! I found it, he stole it! "
1,12,Mecha-Streisand,5361,Cartman,"I'm not talking to him, because he's a dirty thief. "
1,12,Mecha-Streisand,5375,Cartman,Na-ah! She's being a total bitch! 
1,12,Mecha-Streisand,5414,Cartman,"[Revealing himself.] You scared the crap out of me, Ike! "
1,12,Mecha-Streisand,5416,Cartman,"I'm trying to get my tri- wait a minute, I'm not talking to you. Ike, will you tell Kyle that I was trying to get my triangle back? "
1,12,Mecha-Streisand,5420,Cartman,"Well, you can tell Kyle that he's a dirty goddamn son of a bitch!! "
1,12,Mecha-Streisand,5424,Cartman,Huh?! 
1,12,Mecha-Streisand,5429,Cartman,"Hell, yeah I do, I got the triangle.  I got the triangle, I got the triangle, dee dun dee dun   "
1,12,Mecha-Streisand,5449,Cartman,"Hmmm. I wonder what I should do with my triangle, now that it is mmyy triangle. "
1,12,Mecha-Streisand,5459,Cartman,Oh no you don't! Finders Keepers! 
1,12,Mecha-Streisand,5461,Cartman,"Well, I guess we'll have to ro-sham-bo for it. I'll kick you in the nuts as hard as I can, then you kick me square in the nuts as hard as you can... "
1,12,Mecha-Streisand,5463,Cartman,It is? 
1,12,Mecha-Streisand,5470,Cartman,"Yeeh, stealth bombers. "
1,12,Mecha-Streisand,5472,Cartman,"Yeah, and talk about a bitch, I haven't seen- "
1,12,Mecha-Streisand,5476,Cartman,"Sweet! I'm gonna be rich. Bet you wish you hadn't given me that triangle back now, huh, Kyle? Dumbass! "
1,12,Mecha-Streisand,5479,Cartman,"No, not when money is involved, stupid! "
1,12,Mecha-Streisand,5496,Cartman,Ugh. Let me go! Seriously! 
1,12,Mecha-Streisand,5501,Cartman,"Eey! It's not my triangle, it's Kyle's! "
1,12,Mecha-Streisand,5503,Cartman,"Eechh! Screw you, hippie! Eeeh-eh. "
1,12,Mecha-Streisand,5505,Cartman,I don't remember. 
1,12,Mecha-Streisand,5508,Cartman,No! Don't! 
1,12,Mecha-Streisand,5510,Cartman,AAAAAA! AAAAADUH! 
1,12,Mecha-Streisand,5512,Cartman,"WAAAGH! Damn your black heart, Barbra Streisand! "
1,12,Mecha-Streisand,5533,Cartman,"Okay, okay. I'll tell where the triangle is, it's inside my shoe. "
1,12,Mecha-Streisand,5536,Cartman,I suppose your socks smell like the Botanical Gardens! 
1,12,Mecha-Streisand,5565,Cartman,Yes! She stole my triangle! 
1,12,Mecha-Streisand,5628,Cartman,Make it go away! I hate Barbra Streisand! I hate her! 
1,12,Mecha-Streisand,5637,Cartman,Sweet! 
1,12,Mecha-Streisand,5657,Cartman,No way! You gave it to us-it's mine now! 
1,12,Mecha-Streisand,5659,Cartman,Huh? 
1,12,Mecha-Streisand,5661,Cartman,Eh. Aaah-ah! Aaah! 
1,12,Mecha-Streisand,5665,Cartman,Thanks for your help! Visit us again! 
1,12,Mecha-Streisand,5675,Cartman,"No! That's my walkie-talkie, he gave it to me! "
1,12,Mecha-Streisand,5678,Cartman,"Come on, Stan, it's mine! I'll ro-sham-bo you for it! "
1,12,Mecha-Streisand,5686,Cartman,"Yeah, and I've learned something, too. Robert Smith kicks ass! "
1,12,Mecha-Streisand,5688,Cartman,Oh no! She's back! 
1,13,Cartman's Mom is a Dirty Slut,5714,Cartman,"Would you like some more tea, Polly Prissy Pants? "
1,13,Cartman's Mom is a Dirty Slut,5716,Cartman,"You're very welcome, Polly Prissy Pants. "
1,13,Cartman's Mom is a Dirty Slut,5718,Cartman,"Would you like some tea, Clyde Frog? "
1,13,Cartman's Mom is a Dirty Slut,5720,Cartman,"Oh. I don't know, Clyde Frog. I just am. "
1,13,Cartman's Mom is a Dirty Slut,5722,Cartman,"Why, thank you, Polly Prissy Pants. How nice of you. [Sips.] "
1,13,Cartman's Mom is a Dirty Slut,5729,Cartman,"Why, thank you, Peter Panda. This is Distinctive Earl Grey. "
1,13,Cartman's Mom is a Dirty Slut,5748,Cartman,"My goodness, that's a lovely dress you are wearing, Polly Prissy Pants. "
1,13,Cartman's Mom is a Dirty Slut,5751,Cartman,"That's niiice, Peter Panda. "
1,13,Cartman's Mom is a Dirty Slut,5756,Cartman,"More tea, Rumpertumskin? "
1,13,Cartman's Mom is a Dirty Slut,5758,Cartman,"Thank you, Rumpertumskin. And what do you think about me, Clyde Frog? "
1,13,Cartman's Mom is a Dirty Slut,5761,Cartman,Eeeyy! 
1,13,Cartman's Mom is a Dirty Slut,5764,Cartman,"No, Kitty, this is my corned beef cabbage! "
1,13,Cartman's Mom is a Dirty Slut,5766,Cartman,"No, Kitty, that's a bad kitty! "
1,13,Cartman's Mom is a Dirty Slut,5769,Cartman,Mom? Can I ask you a question? 
1,13,Cartman's Mom is a Dirty Slut,5771,Cartman,"You know how my friend Stan, has... a dad? "
1,13,Cartman's Mom is a Dirty Slut,5773,Cartman,"And my friend Kyle has - a dad, and my friend Kenny has a dad? "
1,13,Cartman's Mom is a Dirty Slut,5777,Cartman,God-dammit!! Do I have a dad?! 
1,13,Cartman's Mom is a Dirty Slut,5779,Cartman,I want to know where I came from. 
1,13,Cartman's Mom is a Dirty Slut,5781,Cartman,Uh huuh. 
1,13,Cartman's Mom is a Dirty Slut,5784,Cartman,So who put his who-who-dilly in your cha-cha? 
1,13,Cartman's Mom is a Dirty Slut,5801,Cartman,"So where is Chief Running Water-I mean, Dad, now? "
1,13,Cartman's Mom is a Dirty Slut,5803,Cartman,"[Weighs the story.] That isn't a very romantic story, Mom. "
1,13,Cartman's Mom is a Dirty Slut,5805,Cartman,Well. To think all this time I'm actually a Native American. 
1,13,Cartman's Mom is a Dirty Slut,5807,Cartman,"No, Kitty, that's a bad kitty!! "
1,13,Cartman's Mom is a Dirty Slut,5841,Cartman,"[Indian music plays.] Native American, Stan, and the bear is very important to my people. "
1,13,Cartman's Mom is a Dirty Slut,5845,Cartman,Hey! The white man has marred my people long enough! You keep your God-damned mouth shut! 
1,13,Cartman's Mom is a Dirty Slut,5847,Cartman,"Stan, I need your bike in order to ride over to the reservation. "
1,13,Cartman's Mom is a Dirty Slut,5849,Cartman,"My name isn't Eric Cartman, it's Eric Running Water. Now, can I borrow your bike, or do I have to kick you in the nuts and steal it? "
1,13,Cartman's Mom is a Dirty Slut,5864,Cartman,"Hiya, Dad! "
1,13,Cartman's Mom is a Dirty Slut,5866,Cartman,"I'm your son, Eric. My mom says you put your who-who-dilly in her cha-cha, at the Drunken Barn Dance. "
1,13,Cartman's Mom is a Dirty Slut,5868,Cartman,Liane Cartman. 
1,13,Cartman's Mom is a Dirty Slut,5870,Cartman,But my mom says you're the guy she was with. 
1,13,Cartman's Mom is a Dirty Slut,5872,Cartman,Whatooya mean? 
1,13,Cartman's Mom is a Dirty Slut,5874,Cartman,Huh?? 
1,13,Cartman's Mom is a Dirty Slut,5877,Cartman,Eeyy!! 
1,13,Cartman's Mom is a Dirty Slut,5903,Cartman,[Alone with the Chief] His tongue? Chef?? Chef is my dad?? 
1,13,Cartman's Mom is a Dirty Slut,5905,Cartman,Oh my God! I'm a black African American! 
1,13,Cartman's Mom is a Dirty Slut,5912,Cartman,"[With rap beats playing now.] 'S up, homies? "
1,13,Cartman's Mom is a Dirty Slut,5915,Cartman,I was just down in the SPC kickin' it with some G's on the Westsa-eed-eh. 
1,13,Cartman's Mom is a Dirty Slut,5918,Cartman,[Aloofly.] Weh hunh hrhrh hrh huh-right! Like I'm some hippie Indian. 
1,13,Cartman's Mom is a Dirty Slut,5920,Cartman,You know what I'm sayin' G? Check you later-I'm gonna go chill with mide-my dad. 
1,13,Cartman's Mom is a Dirty Slut,5946,Cartman,"Yo, Pops! "
1,13,Cartman's Mom is a Dirty Slut,5948,Cartman,"You know, jus'... layin' down some rhymes for G-folk, you know what I'm sayin'? "
1,13,Cartman's Mom is a Dirty Slut,5950,Cartman,Westsa-eed-eh. 
1,13,Cartman's Mom is a Dirty Slut,5953,Cartman,"You're my dad, Chef. Chief Running Water said - you got together with my mom at the Drunken Barn Dance. "
1,13,Cartman's Mom is a Dirty Slut,5955,Cartman,He said you kissed her with your tongue. 
1,13,Cartman's Mom is a Dirty Slut,5957,Cartman,[Dejected.] Huho. So you're not my dad? 
1,13,Cartman's Mom is a Dirty Slut,5961,Cartman,What?! Who the hell did that to my mom at the Drunken Barn Dance?! 
1,13,Cartman's Mom is a Dirty Slut,5984,Cartman,"No! Noooooo! No, God, Nooo! "
1,13,Cartman's Mom is a Dirty Slut,5988,Cartman,"Why, thank you Polly Prissy Pants. You are my best friend. "
1,13,Cartman's Mom is a Dirty Slut,5992,Cartman,Really? You don't think so? 
1,13,Cartman's Mom is a Dirty Slut,5994,Cartman,"[Grabs a teacup.] Gee, that's kewl. "
1,13,Cartman's Mom is a Dirty Slut,6013,Cartman,"All this time! Why didn't you tell me, father?! "
1,13,Cartman's Mom is a Dirty Slut,6015,Cartman,It was you all along. You were with my mother the night of the Drunken Barn Dance! 
1,13,Cartman's Mom is a Dirty Slut,6019,Cartman,Then you did sleep with my mom? 
1,13,Cartman's Mom is a Dirty Slut,6038,Cartman,[Turns around.] How? 
1,13,Cartman's Mom is a Dirty Slut,6040,Cartman,Really? You can? [The dirge turns hopeful.] 
1,13,Cartman's Mom is a Dirty Slut,6042,Cartman,How much? 
1,13,Cartman's Mom is a Dirty Slut,6044,Cartman,I don't have $3000. 
1,13,Cartman's Mom is a Dirty Slut,6049,Cartman,[Depressed.] Hi guys. 
1,13,Cartman's Mom is a Dirty Slut,6051,Cartman,"Oh, fine. How are you guys? "
1,13,Cartman's Mom is a Dirty Slut,6054,Cartman,Ohh. Nothing. It's just... nothing. 
1,13,Cartman's Mom is a Dirty Slut,6056,Cartman,"Well, I wanna know who my dad is, but... to find out they have to do these DNA tests, and they cost $3000 and... I don't have $3000. "
1,13,Cartman's Mom is a Dirty Slut,6058,Cartman,"Yeah, it sucks. I have to know who my father is, I just have to. Maybe I can work in a sweatshop for a while uh... "
1,13,Cartman's Mom is a Dirty Slut,6060,Cartman,"Well, see you guys. I'm gonna go stay in my backyard for a while. "
1,13,Cartman's Mom is a Dirty Slut,6062,Cartman,[Suddenly bright.] You do? 
1,13,Cartman's Mom is a Dirty Slut,6064,Cartman,"You will? Wow, you guys are the best! Thank you guys! "
1,13,Cartman's Mom is a Dirty Slut,6068,Cartman,What kind of video did you guys make? 
1,13,Cartman's Mom is a Dirty Slut,6075,Cartman,"Why, thank you Polly Prissy Pants. You are my best friend. "
1,13,Cartman's Mom is a Dirty Slut,6081,Cartman,I... am... so... pissed... off... right... now. 
1,13,Cartman's Mom is a Dirty Slut,6104,Cartman,"[Slowly, deliberately.] I am going to fucking kill you guys, seriously. "
1,13,Cartman's Mom is a Dirty Slut,6114,Cartman,Kill... you... guys! Kill you guys!! 
1,13,Cartman's Mom is a Dirty Slut,6135,Cartman,[Record scratches.] What?! [Enunciating] Son of a bitch! 
2,1,Terrance and Phillip in Not Without My Anus,6465,Cartman,He's my father?! 
2,2,Cartman's Mom is Still a Dirty Slut,6631,Cartman,"Man, this feels like the longest minute of my life. "
2,2,Cartman's Mom is Still a Dirty Slut,6651,Cartman,Ey! Wait a minute! I didn't find out who my father was! 
2,2,Cartman's Mom is Still a Dirty Slut,6654,Cartman,[Grabbing Mephesto's shirt.] Goddammit! Who's my father? 
2,2,Cartman's Mom is Still a Dirty Slut,6656,Cartman,You've got to be kidding me! 
2,2,Cartman's Mom is Still a Dirty Slut,6659,Cartman,Eeeehh..! 
2,2,Cartman's Mom is Still a Dirty Slut,6666,Cartman,Is he awake yet? 
2,2,Cartman's Mom is Still a Dirty Slut,6678,Cartman,They can't. Mephesto can't die. 
2,2,Cartman's Mom is Still a Dirty Slut,6680,Cartman,"No way, dude! I can't stand to leave things unfinished. It's like when you hear the first part of that song, ""Come Sail Away"", by Styx. If I hear the first part of that song, I have to finish it. "
2,2,Cartman's Mom is Still a Dirty Slut,6682,Cartman,"Yeah, du-I can't do anything until it's done. "
2,2,Cartman's Mom is Still a Dirty Slut,6685,Cartman,No! Don't! 
2,2,Cartman's Mom is Still a Dirty Slut,6688,Cartman,Eh-- 
2,2,Cartman's Mom is Still a Dirty Slut,6690,Cartman," For I've got to be free, Free to face the life that's ahead of me, On board I'm the captain, so climb aboard, We'll search for tomorrow, on every shore, And I'll try, oh lord, I'll try to carry on, Maymaynemay Maymaynemay Maymaynemay Maymaynemay, A gathering of angels appeared above my head, They sang to us this song of hope, And this is what they said, Come sail away, come sail away, come sail away with me... lads, Come sail away, come sail away, come sail away with me   "
2,2,Cartman's Mom is Still a Dirty Slut,6692,Cartman," I thought that they were angels, but to my surprise We climbed about their starship and headed for the skies Come sail away, come sail away, come sail away with me... lads Come sail away, come sail away, come sail away with me... lads   "
2,2,Cartman's Mom is Still a Dirty Slut,6743,Cartman,"Yeah, stop being a wuss! "
2,2,Cartman's Mom is Still a Dirty Slut,6795,Cartman,Can't you get him to talk? I have to know who my father is. 
2,2,Cartman's Mom is Still a Dirty Slut,6798,Cartman,"Wake up, you son of a bitch! "
2,2,Cartman's Mom is Still a Dirty Slut,6802,Cartman,I can't wait anymore. What am I supposed to do? 
2,2,Cartman's Mom is Still a Dirty Slut,6804,Cartman,What? 
2,2,Cartman's Mom is Still a Dirty Slut,6806,Cartman," --way; Set an open course for the virgin sea For I've got to be free, free to face the life that's ahead of me On board I'm the captain, so climb aboard...   "
2,2,Cartman's Mom is Still a Dirty Slut,6808,Cartman, ...We'll search for tomorrow on every shore...   
2,2,Cartman's Mom is Still a Dirty Slut,6810,Cartman," ...And I'll try, oh lord, I'll try to carry on...   "
2,2,Cartman's Mom is Still a Dirty Slut,6812,Cartman,[' I look to the sea Reflections-- --in the waves spark my memory...   ']
2,2,Cartman's Mom is Still a Dirty Slut,6815,Cartman," ...Some happy, some sad; I think of childhood friends and the dreams we had We lived happily forever, so the--   "
2,2,Cartman's Mom is Still a Dirty Slut,6837,Cartman," Come sail away, come sail away, come sail away with me... lads Come sail away, come sail away, come sail away with me-hee   "
2,2,Cartman's Mom is Still a Dirty Slut,6848,Cartman,What about Mephesto? Are you taking care of him? 
2,2,Cartman's Mom is Still a Dirty Slut,6877,Cartman,Lady-m? Is Mephesto gonna be okay? 
2,2,Cartman's Mom is Still a Dirty Slut,6923,Cartman,Sweet. 
2,2,Cartman's Mom is Still a Dirty Slut,6926,Cartman,"Hey, who's screwing with the lights? "
2,2,Cartman's Mom is Still a Dirty Slut,6928,Cartman,[To Kenny.] That is really starting to piss me off. 
2,2,Cartman's Mom is Still a Dirty Slut,6949,Cartman,"Nnoh, that sounds pretty sweet to me. "
2,2,Cartman's Mom is Still a Dirty Slut,6981,Cartman,"What if Mephesto never wakes up, and I never find out who my father is? "
2,2,Cartman's Mom is Still a Dirty Slut,6999,Cartman,"Go, Kenny! "
2,2,Cartman's Mom is Still a Dirty Slut,7031,Cartman,Yeah. And now he's a freezy-pop. 
2,2,Cartman's Mom is Still a Dirty Slut,7045,Cartman,Just tell us already! 
2,2,Cartman's Mom is Still a Dirty Slut,7047,Cartman,[Boiling.] Dammit! Tell me who my father is already! 
2,2,Cartman's Mom is Still a Dirty Slut,7060,Cartman,"Ugh. Man, this is fuckin' weak. "
2,2,Cartman's Mom is Still a Dirty Slut,7065,Cartman,"Oh, wow, gee whiz, you think so, Mom?! "
2,2,Cartman's Mom is Still a Dirty Slut,7067,Cartman,"No no, wait a minute! If... if she's my dad, then... who's my mom?! "
2,2,Cartman's Mom is Still a Dirty Slut,7069,Cartman,"Ooohhh, forget it! "
2,3,Chickenlover,7072,Cartman,[To Kyle.] Reading sucks ass. 
2,3,Chickenlover,7079,Cartman,"Hey, there's a lot of big words in these books. "
2,3,Chickenlover,7085,Cartman,"[Irritated.] God, shut up, dude. "
2,3,Chickenlover,7090,Cartman,"I don't know, I'm kinda getting a tingly feeling looking at these. "
2,3,Chickenlover,7222,Cartman,"[In falsetto.] Oh, how about Stan? Or Kyle? "
2,3,Chickenlover,7224,Cartman,Oooaaagh. 
2,3,Chickenlover,7226,Cartman,I'm prepared! 
2,3,Chickenlover,7228,Cartman,"For my book report, I read The Lion, The Witch and the Wardrobe. It was very, very good. Have you read it, Mr. Garrison? "
2,3,Chickenlover,7230,Cartman,"Oh, good. In The Lion, The Witch, and the Wardrobe, a bunch of uh, hippies, walk around and paint stuff. They eat lunch, and then they find a magical... camel... which they have to eat to stay alive. And that's pretty much it; I give it a B-minus. "
2,3,Chickenlover,7232,Cartman,God-dammit! 
2,3,Chickenlover,7240,Cartman,[Miffed.] Goody two-shoes. 
2,3,Chickenlover,7277,Cartman,Really? I wanna be a cop. 
2,3,Chickenlover,7280,Cartman,Do I get a nightstick? 
2,3,Chickenlover,7284,Cartman,"10-4, sergeant! [Walks off.] "
2,3,Chickenlover,7303,Cartman,Ey! 
2,3,Chickenlover,7306,Cartman,I clocked you at 40 miles an hour back there. Do you know what the speed limit is heawh? 
2,3,Chickenlover,7308,Cartman,"Step out of the car, please, sir. "
2,3,Chickenlover,7310,Cartman,"[Slower.] Sir, step out of the car, please. "
2,3,Chickenlover,7312,Cartman,"Ey! I am a cop, and you will respect my authoritah! "
2,3,Chickenlover,7316,Cartman,Get your ass to jail! 
2,3,Chickenlover,7319,Cartman,[Getting carried away.] Sweet. 
2,3,Chickenlover,7339,Cartman,"Yeah, I've been working this beat for about three days now. You definitely have to have pretty thick skin or else these people, they just walk all over you. [The camera checks out traffic.] Sometimes you have to go undercover to get the worst of them. "
2,3,Chickenlover,7342,Cartman,"Well, hi there. "
2,3,Chickenlover,7344,Cartman,"Uh, wha-what are you doing tonight? "
2,3,Chickenlover,7346,Cartman,"Sir, step out of the car, please. "
2,3,Chickenlover,7348,Cartman,"[Displays his badge.] Sir, step out of the car. "
2,3,Chickenlover,7350,Cartman,[Pulls out his baton.] Maybe this'll teach you to listen to authoritah. 
2,3,Chickenlover,7353,Cartman,[Exhales.] Yeah... Sometimes upholding the law is messy. But you get by. One day at a time. 
2,3,Chickenlover,7374,Cartman,"Sir, could you step out of the car, please? "
2,3,Chickenlover,7376,Cartman,"And-uhh who's, who's in here with you? "
2,3,Chickenlover,7381,Cartman,[To the camera.] Poor people tend to live in clusters. 
2,3,Chickenlover,7383,Cartman,"Nothing. Now, sir, is there some kind of a... "
2,3,Chickenlover,7386,Cartman,"Okay, okay, let's try to watch the language; there's children present heuh. "
2,3,Chickenlover,7393,Cartman,"Now, the first thing to do in domestic disturbance calls like this one is to just calm everybody down. Respect my authoritah! "
2,3,Chickenlover,7397,Cartman,"[Stops, gasps.] Chickenlover! "
2,3,Chickenlover,7414,Cartman,Dammit! Can't this thing go any faster?! 
2,3,Chickenlover,7438,Cartman,[Rushing up.] Freeze! Put your hands in the air! 
2,3,Chickenlover,7440,Cartman,I got reports that the suspect is in this area! 
2,3,Chickenlover,7442,Cartman,A-ha! 
2,3,Chickenlover,7449,Cartman,"Well, he is not listening to my authoritah! "
2,3,Chickenlover,7454,Cartman,Ooohhhh. 
2,3,Chickenlover,7479,Cartman,"Ey, that's what I've been saying all along, you guys. "
2,4,Ike's Wee Wee,7498,Cartman,M'kay? 
2,4,Ike's Wee Wee,7522,Cartman,"What the hell is a ""bris""? "
2,4,Ike's Wee Wee,7524,Cartman,"Oh, kick ass! I wanna have a bris! "
2,4,Ike's Wee Wee,7559,Cartman,"Yeah, my ass is killing me. "
2,4,Ike's Wee Wee,7561,Cartman,I wonder who took it. 
2,4,Ike's Wee Wee,7579,Cartman,"I know. Drugs are bad because if you do drugs, you're a hippie, and hippies suck. "
2,4,Ike's Wee Wee,7587,Cartman,Wo-what's that? 
2,4,Ike's Wee Wee,7592,Cartman,Ham? 
2,4,Ike's Wee Wee,7594,Cartman,"Screw you! It's ham, isn't it? "
2,4,Ike's Wee Wee,7601,Cartman,"Hey! My mom says you're not supposed to call it a penis, Kenny! You're supposed to call it a fireman. "
2,4,Ike's Wee Wee,7603,Cartman,"That's the proper way to say it, or else you get a spanking. "
2,4,Ike's Wee Wee,7647,Cartman,Dude! That is not cool! Choppin' off wee wees is not cool! 
2,4,Ike's Wee Wee,7650,Cartman,"Dude, yuh-eh-you just don't...chop off somebody's fireman! "
2,4,Ike's Wee Wee,7679,Cartman,What the hell is gahekgafuga? 
2,4,Ike's Wee Wee,7684,Cartman,They are gonna cut off his fireman! 
2,4,Ike's Wee Wee,7705,Cartman,"No way, dude! We're not staying alone in your house with your wee-wee-choppin' parents! "
2,4,Ike's Wee Wee,7771,Cartman,What the hell is that supposed to be? 
2,4,Ike's Wee Wee,7779,Cartman,Is that why it stinks so bad? 
2,4,Ike's Wee Wee,7790,Cartman,No way! I'm never going back to your parents' house! 
2,4,Ike's Wee Wee,7793,Cartman,Eech. 
2,4,Ike's Wee Wee,7795,Cartman,"Wait a minute! No, you wouldn't! "
2,4,Ike's Wee Wee,7848,Cartman,Fireman! 
2,4,Ike's Wee Wee,7935,Cartman,"Well, I guess the chopping is about to commence. "
2,4,Ike's Wee Wee,7985,Cartman,"[A bit solemnly.] Yes. The fireman is very magical. If you rub his helmet, he spits in your eye. [Stan draws a blank.] "
2,4,Ike's Wee Wee,7994,Cartman,"Heyeah, I want to get a circumstision, too. [Kyle looks up.] "
2,4,Ike's Wee Wee,8014,Cartman,"Eah, screw you guys! I don't wanna be in your penis-choppin' family anyway! "
2,4,Ike's Wee Wee,8020,Cartman,"Hey, you guys wanna come to my bris tomorrow? "
2,4,Ike's Wee Wee,8022,Cartman,"No way, I set up mine first, hippie! "
2,4,Ike's Wee Wee,8028,Cartman,Okay? 
2,5,Conjoined Fetus Lady,8040,Cartman,[With Clyde and Stan looking on.] What? Don't you have dodgeball in France? 
2,5,Conjoined Fetus Lady,8073,Cartman,"Damn, Pip. I didn't know you had it in you. "
2,5,Conjoined Fetus Lady,8081,Cartman,[Ominously.] Dude! He's going to the nurse's office. 
2,5,Conjoined Fetus Lady,8084,Cartman,"Stan? Has anybody actually seen the nurse, and come back to tell about it? "
2,5,Conjoined Fetus Lady,8109,Cartman,"Did it talk? The little fetus, did it talk? "
2,5,Conjoined Fetus Lady,8118,Cartman,Who the hell cares what it's called? As long as she doesn't have to touch me... 
2,5,Conjoined Fetus Lady,8129,Cartman,AGGHHH! Let me live! AGGGHHH! 
2,5,Conjoined Fetus Lady,8160,Cartman,Yeah. I thought we only played on Fridays. 
2,5,Conjoined Fetus Lady,8166,Cartman,Heyh! They have a zoo there! 
2,5,Conjoined Fetus Lady,8172,Cartman,"Now, let's try not to send anyone to that monster nurse this time, Frenchy. "
2,5,Conjoined Fetus Lady,8245,Cartman,"I caught it, I caught it! "
2,5,Conjoined Fetus Lady,8283,Cartman,"Yeah, and if you don't, you're a big dumb-ass European hippie piece of crap. "
2,5,Conjoined Fetus Lady,8326,Cartman,[Quickly.] I got a jelly roll! I got a jelly roll! 
2,5,Conjoined Fetus Lady,8341,Cartman,My mom says there's a lot of black people in China. 
2,5,Conjoined Fetus Lady,8387,Cartman,"So, Captain Ahab has to get his whale, huh? "
2,5,Conjoined Fetus Lady,8390,Cartman,I dunno. 
2,5,Conjoined Fetus Lady,8397,Cartman,"Come on, rice picker! "
2,5,Conjoined Fetus Lady,8405,Cartman,"[At the same time.] Oooh, I get it. "
2,5,Conjoined Fetus Lady,8502,Cartman,Holy crap! 
2,5,Conjoined Fetus Lady,8522,Cartman,I love you guys. 
2,5,Conjoined Fetus Lady,8524,Cartman,"Ah, screw you guys! "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8549,Cartman,"Mr. Garrison, what's Vietnam? "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8565,Cartman,Son of a bitch. 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8593,Cartman,Was it fun? 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8636,Cartman,"Man, Vietnam was sweet! "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8696,Cartman,Sweet. 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8698,Cartman,"You're dead, Stan. "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8702,Cartman,"Well, Stan, thanks a lot for having such a cool uncle that got us all detention for a week. "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8706,Cartman,"Well, let's see... Maybe 'cause he's an old, drunk hillbilly dick! "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8709,Cartman,Totally. 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8714,Cartman,"[As Kyle whispers his plot.] Sweet. Oh, yeah, sweet. That's super sweet. Ah-yes! "
2,6,The Mexican Staring Frog of Southern Sri Lanka,8735,Cartman,Lying kicks ass! 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8778,Cartman,Blululululululuh. I am the deadly Mexican staring frog of Southern Sri Lanka. I am very scary... And dangerous! 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8780,Cartman,[Popping up.] What? 
2,6,The Mexican Staring Frog of Southern Sri Lanka,8782,Cartman,I know that! 
